uni_id,name,url,member,region,country,country_is_bucket,country_rank_eligible,notice_date_future,http_status,page_lang,switched_to_english,fetched_at,load_time_s,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a18_recent_notice_date,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a73_accessible_design,a74_a11y_toggle,a75_bookmark,notice_recency_days,notice_evidence,event_evidence,load_time_z_region,load_time_pct_region,broken_links_w,broken_links_log,broken_links_present,mobile_ordinal,nav_quality,a18_missing,a72_missing,a53_missing,content_completeness_B5,footer_completeness_B6,a11y_completeness_B11,seo_completeness_B10,nav_completeness_B1,events_completeness_B4,service_completeness_B8
4056,University of Tokyo,https://www.u-tokyo.ac.jp,M4,Asia (East & Southeast),Japan,0,1,1,200,en,True,2026-08-11T10:49:20+00:00,11.104,1,1,7,1,1,0,0,0,0,0,1,1,2,1,1,2026-10-18,1,1,1,1,6,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,21.0,1,1,0,0,0,0,75,1,4,0,1,1,0,56.6,1,0,0,0.0,3,2,-0.12785079246192077,0.52,4,1.6094379124341003,1,9,1.0,0,0,0,0.8,0.8,0.3333333333333333,0.6666666666666666,0.8,0.625,0.0
4057,Kyoto University,https://www.kyoto-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,1,200,en,True,2026-08-11T10:49:27+00:00,2.664,1,1,4,1,1,0,0,0,0,0,1,0,1,1,1,2026-08-12,1,0,1,1,5,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,18.77,1,1,0,0,0,1,90,1,0,1,1,1,0,76.7,1,0,0,0.0,3,3,-1.8257151100164524,0.015,0,0.0,0,12,0.85,0,0,0,0.7333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.8,0.625,0.25
4058,Osaka University,https://www.osaka-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,False,2026-08-11T10:49:39+00:00,10.042,1,1,5,0,1,1,0,0,0,0,1,1,10,0,0,,1,0,0,1,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,21.0,1,0,0,0,0,0,75,1,0,1,1,1,0,79.0,1,0,0,3650.0,0,3,-0.34149201346226576,0.34,0,0.0,0,9,1.0,1,0,0,0.26666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.8,0.75,0.0
4059,Tohoku University,https://www.tohoku.ac.jp,M4,Asia (East & Southeast),Japan,0,1,1,200,en,False,2026-08-11T10:49:49+00:00,8.102,1,1,7,1,1,0,0,0,0,0,0,1,8,1,1,2026-10-30,1,1,1,1,7,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,21.0,1,1,1,0,0,0,100,1,1,0,1,1,0,59.2,1,0,0,0.0,3,3,-0.731759403990203,0.17,1,0.6931471805599453,1,13,1.0,0,0,0,0.7333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.8,0.625,0.25
4060,Nagoya University,https://www.nagoya-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:50:14+00:00,12.411,1,1,0,1,0,1,0,0,1,1,1,1,10,1,1,2026-05-08,1,1,1,1,20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,17.31,1,1,0,0,0,0,100,1,0,0,1,1,0,93.9,1,1,0,95.0,2,3,0.13507677424942682,0.655,0,0.0,0,13,0.0,0,0,0,0.7333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.875,0.0
4061,Tokyo Institute of Technology,https://www.titech.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:50:23+00:00,2.796,1,1,6,1,1,0,0,0,0,0,1,0,0,0,1,2024-10-23,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,12.63,1,1,0,0,0,0,90,1,0,1,1,1,0,70.5,1,1,0,657.0,2,3,-1.7991608339599123,0.02,0,0.0,0,12,1.0,0,0,0,0.4666666666666667,0.8,0.6666666666666666,0.6666666666666666,0.8,0.625,0.0
4062,Kyushu University,https://www.kyushu-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:50:47+00:00,13.539,1,0,0,1,1,0,0,0,0,0,1,1,8,1,1,2026-08-07,1,1,1,1,4,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,12.63,1,1,0,0,0,0,75,1,0,1,1,1,0,30.0,1,0,0,4.0,3,3,0.361995133278042,0.745,0,0.0,0,9,0.0,0,0,0,0.7333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6,0.625,0.0
4063,Hokkaido University,https://www.hokudai.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,,False,2026-08-11T10:50:59+00:00,9.448,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12.63,1,0,0,0,0,0,100,1,0,0,1,1,0,75.3,1,0,0,3650.0,1,1,-0.46098625571669594,0.25,0,0.0,0,13,0.0,1,0,0,0.06666666666666667,0.4,0.3333333333333333,0.6666666666666666,0.2,0.375,0.0
4064,Keio University,https://www.keio.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:51:14+00:00,11.481,1,1,0,0,0,0,0,1,0,0,1,1,10,1,1,2026-08-07,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,17.1,1,1,0,0,0,0,75,1,0,1,1,1,0,21.5,1,1,0,4.0,3,1,-0.052010170694378154,0.555,0,0.0,0,9,0.0,0,0,0,0.7333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.4,0.625,0.0
4065,Waseda University,https://www.waseda.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:51:37+00:00,12.254,1,1,11,1,1,0,0,0,0,0,0,0,0,0,1,2026-08-03,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,12.63,1,1,0,0,0,0,90,1,0,1,1,1,0,29.5,1,0,0,8.0,3,3,0.10349327924278447,0.64,0,0.0,0,12,0.8533333333333334,0,0,0,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.8,0.875,0.0
4066,University of Tsukuba,https://www.tsukuba.ac.jp,M4,Asia (East & Southeast),Japan,0,1,1,200,en,True,2026-08-11T10:51:48+00:00,4.153,1,1,12,1,0,0,0,0,0,0,1,0,1,1,1,2026-10-03,1,1,1,1,3,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,10.5,1,1,0,0,0,1,75,1,0,1,1,1,0,38.5,1,1,0,0.0,3,3,-1.5261748293483604,0.055,0,0.0,0,9,0.78,0,0,0,0.8666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.6,0.625,0.25
4067,Kobe University,https://www.kobe-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,False,2026-08-11T10:52:00+00:00,10.209,1,1,3,0,0,0,0,0,1,1,0,1,10,1,0,,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,15.91,1,1,0,0,0,1,75,1,0,1,1,1,0,19.5,1,0,0,3650.0,1,2,-0.3078968308755825,0.385,0,0.0,0,9,0.6,1,0,0,0.7333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.4,0.375,0.25
4068,Hiroshima University,https://www.hiroshima-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:52:13+00:00,4.024,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2026-08-04,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,12.63,1,1,0,0,0,0,75,1,0,0,1,1,0,10.8,1,0,0,7.0,3,1,-1.552125599130888,0.05,0,0.0,0,9,0.15,0,0,0,0.8,0.6,0.3333333333333333,0.6666666666666666,0.8,0.625,0.0
4069,Tokyo Medical and Dental University,https://www.tmd.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:52:23+00:00,5.21,1,1,4,1,0,0,1,1,0,0,1,1,6,1,1,2024-10-18,1,0,1,0,20,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,15.91,1,1,0,0,0,0,75,1,0,1,0,1,0,2.6,1,0,0,662.0,2,1,-1.3135394521380355,0.085,0,0.0,0,9,0.85,0,0,0,0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.6,0.5,0.0
4070,Chiba University,https://www.chiba-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:52:52+00:00,13.568,1,1,7,1,1,0,0,0,1,1,1,0,0,0,1,2026-08-11,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,15.64,1,1,0,0,0,0,75,1,0,0,1,1,1,65.6,1,0,0,0.0,3,1,0.36782902726016065,0.76,0,0.0,0,9,1.0,0,0,0,0.8,0.8,0.3333333333333333,1.0,0.8,0.25,0.0
4071,Okayama University,https://www.okayama-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,1,200,en,True,2026-08-11T10:53:10+00:00,10.651,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,2026-09-07,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,4.17,1,1,0,0,0,0,75,1,1,0,1,1,0,65.7,1,0,0,0.0,3,2,-0.21898023983777407,0.465,1,0.6931471805599453,1,9,1.0,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6,0.375,0.0
4072,Kanazawa University,https://www.kanazawa-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,False,2026-08-11T10:53:24+00:00,12.006,1,1,8,1,1,0,0,0,1,1,0,1,8,1,1,2026-08-04,1,0,1,0,5,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,9.52,1,1,1,0,0,0,75,1,0,1,1,1,1,1.8,1,0,0,7.0,3,1,0.05360342725776992,0.595,0,0.0,0,9,1.0,0,0,0,0.6,1.0,0.3333333333333333,1.0,0.8,0.625,0.25
4073,Nagasaki University,https://www.nagasaki-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:53:47+00:00,10.583,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,2026-08-10,1,0,1,0,3,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,21.0,1,1,0,0,0,0,65,1,1,0,0,1,1,0.0,1,0,0,1.0,3,1,-0.2326597153820522,0.44,1,0.6931471805599453,1,7,1.0,0,0,0,0.3333333333333333,0.8,0.3333333333333333,0.6666666666666666,0.6,0.375,0.0
4074,Kumamoto University,https://www.kumamoto-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,,True,2026-08-11T10:54:04+00:00,10.208,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,2026-08-05,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,17.76,1,1,0,0,0,0,30,1,1,0,1,0,0,26.2,0,1,0,6.0,3,0,-0.3080979996335865,0.3775,1,0.6931471805599453,1,3,0.35,0,0,0,0.6,1.0,0.3333333333333333,0.3333333333333333,0.6,0.25,0.0
4075,Niigata University,https://www.niigata-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:54:23+00:00,10.521,1,1,5,1,0,0,0,0,0,0,0,1,8,0,1,2026-08-03,1,0,0,0,10,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,12.63,1,1,0,0,1,0,100,1,0,0,0,1,0,20.0,1,0,0,8.0,3,1,-0.24513217837830575,0.425,0,0.0,0,13,1.0,0,0,0,0.6,0.8,0.3333333333333333,0.3333333333333333,0.6,0.625,0.25
4076,Yokohama National University,https://www.ynu.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,,True,2026-08-11T10:54:43+00:00,10.269,1,1,5,1,1,0,0,0,0,0,0,0,0,1,0,,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,12.63,1,1,0,0,0,0,75,1,3,0,1,1,0,5.6,0,0,0,3650.0,1,0,-0.29582670539533695,0.405,3,1.3862943611198906,1,9,1.0,1,0,0,0.4666666666666667,0.6,0.0,0.6666666666666666,0.8,0.5,0.0
4077,Tokyo University of Science,https://www.tus.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:55:03+00:00,10.95,1,1,8,1,1,0,0,0,0,0,1,1,2,0,0,,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,15.43,1,0,0,0,0,1,75,1,0,1,1,0,0,44.6,1,0,0,3650.0,0,1,-0.15883078119455082,0.49,0,0.0,0,9,1.0,1,0,0,0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.8,0.75,0.25
4078,Hitotsubashi University,https://www.hit-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:55:29+00:00,10.214,1,1,6,1,0,0,0,0,0,0,1,1,10,1,0,,1,0,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,21.0,1,1,0,0,0,0,50,1,0,0,1,1,0,14.1,0,0,0,3650.0,1,3,-0.3068909870855619,0.39,0,0.0,0,5,1.0,1,0,0,0.6,1.0,0.0,0.6666666666666666,0.6,0.75,0.0
4080,Gifu University,https://www.gifu-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:57:00+00:00,13.281,1,1,6,1,0,0,0,0,1,1,0,0,1,0,1,2026-08-07,1,1,1,0,2,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,21.0,1,1,0,0,1,0,75,1,0,0,1,1,0,89.5,1,0,0,4.0,3,1,0.31009359371298656,0.73,0,0.0,0,9,1.0,0,0,0,0.6,0.4,0.3333333333333333,0.6666666666666666,0.6,0.25,0.25
4081,Shinshu University,https://www.shinshu-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,,True,2026-08-11T10:57:15+00:00,5.48,1,1,7,1,0,0,0,1,0,0,0,0,0,1,1,,0,0,1,0,6,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,1,0,0,46.7,0,0,0,3650.0,1,1,-1.2592238874769308,0.095,0,0.0,0,9,1.0,1,0,0,0.6666666666666666,0.8,0.0,0.3333333333333333,0.6,0.25,0.0
4082,Kagoshima University,https://www.kagoshima-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:57:28+00:00,8.835,1,1,6,0,0,0,0,0,0,0,0,1,10,1,0,,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,12.63,1,1,0,0,0,0,75,1,0,1,0,0,0,100.0,1,0,0,3650.0,1,0,-0.5843027043732039,0.205,0,0.0,0,9,1.0,1,0,0,0.4666666666666667,0.6,0.3333333333333333,0.0,0.4,0.125,0.0
4083,Yamaguchi University,https://www.yamaguchi-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:57:47+00:00,12.171,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2026-07-29,1,0,1,0,14,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,21.0,1,0,0,0,0,0,90,1,2,0,1,0,0,26.9,1,1,0,13.0,3,1,0.08679627232844483,0.615,2,1.0986122886681098,1,12,0.35,0,0,0,0.4,0.8,0.6666666666666666,0.3333333333333333,0.8,0.625,0.0
4084,Ehime University,https://www.ehime-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en_us,True,2026-08-11T10:57:59+00:00,5.914,1,1,5,1,1,0,0,0,1,1,1,1,10,1,0,,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,21.0,1,1,0,1,0,0,50,1,0,1,1,1,0,82.9,1,1,0,3650.0,1,2,-1.1719166465031552,0.115,0,0.0,0,5,1.0,1,0,0,0.7333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.8,0.625,0.25
4085,Tokushima University,https://www.tokushima-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:58:24+00:00,14.619,1,1,4,0,0,0,0,0,1,1,1,0,0,0,1,2026-08-03,1,1,1,0,4,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,21.0,1,1,0,0,0,0,75,1,2,1,0,1,0,17.4,1,1,0,8.0,3,1,0.5792573919224607,0.81,2,1.0986122886681098,1,9,0.85,0,0,0,0.6666666666666666,0.8,0.6666666666666666,0.3333333333333333,0.4,0.625,0.0
4086,Mie University,https://www.mie-u.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:58:39+00:00,10.608,1,1,5,1,0,0,0,0,0,0,1,1,10,0,0,,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,21.0,1,1,0,0,0,0,100,1,1,0,1,1,0,2.6,1,0,0,3650.0,0,1,-0.22763049643194985,0.46,1,0.6931471805599453,1,13,1.0,1,0,0,0.4666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.6,0.5,0.0
4087,Shizuoka University,https://www.shizuoka.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T10:58:53+00:00,8.397,1,1,6,0,0,0,0,0,0,0,1,1,4,0,1,2026-05-01,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,12.09,1,1,0,0,0,0,75,1,1,0,1,0,0,8.4,1,0,0,102.0,2,1,-0.672414620378996,0.175,1,0.6931471805599453,1,9,1.0,0,0,0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.4,0.5,0.0
4088,Nagoya Institute of Technology,https://www.nitech.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T10:59:05+00:00,5.715,1,1,4,1,0,0,0,1,0,0,1,0,0,1,1,2026-08-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,12.63,1,1,0,0,0,0,50,1,0,0,1,1,0,62.7,1,0,0,7.0,3,1,-1.2119492293459695,0.1,0,0.0,0,5,0.85,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6,0.625,0.0
4089,Toyohashi University of Technology,https://www.tut.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,,True,2026-08-11T10:59:15+00:00,5.255,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,2026-04-21,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,12.63,1,1,0,0,0,0,75,1,0,1,1,0,0,57.9,1,0,0,112.0,2,1,-1.3044868580278515,0.09,0,0.0,0,9,1.0,0,0,0,0.6,1.0,0.3333333333333333,0.3333333333333333,0.6,0.25,0.0
4091,Doshisha University,https://www.doshisha.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,True,2026-08-11T11:00:09+00:00,6.424,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,,1,0,1,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,17.4,1,1,0,0,0,0,100,1,0,0,1,1,0,57.7,1,0,0,3650.0,1,2,-1.0693205799210685,0.12,0,0.0,0,13,0.15,1,0,0,0.7333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.625,0.0
4092,Sophia University,https://www.sophia.ac.jp,M4,Asia (East & Southeast),Japan,0,1,1,200,en,True,2026-08-11T11:00:32+00:00,12.232,1,1,5,1,1,0,0,0,0,0,1,1,7,1,1,2026-08-19,1,0,1,1,12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,13.46,1,1,0,0,0,1,100,1,1,0,1,1,1,41.6,1,0,0,0.0,3,3,0.0990675665666944,0.63,1,0.6931471805599453,1,13,1.0,0,0,0,0.9333333333333333,0.8,0.3333333333333333,1.0,0.8,0.875,0.25
4093,Meiji University,https://www.meiji.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T11:00:54+00:00,11.206,1,0,0,1,0,0,0,0,1,1,1,1,2,0,1,2026-08-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,21.0,1,1,0,0,0,0,75,1,0,0,1,1,0,11.8,1,0,0,4.0,3,2,-0.10733157914550337,0.525,0,0.0,0,9,0.0,0,0,0,0.6666666666666666,0.6,0.3333333333333333,0.6666666666666666,0.4,0.5,0.0
4094,Kanazawa Institute of Technology,https://www.kanazawa-it.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,ja,False,2026-08-11T11:01:10+00:00,13.077,1,0,0,0,1,0,0,0,0,0,0,1,10,0,0,,1,0,1,0,7,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,21.0,1,1,0,0,0,0,100,1,0,0,1,1,0,45.5,1,0,0,3650.0,0,1,0.2690551670801518,0.715,0,0.0,0,13,0.0,1,0,0,0.2,0.8,0.3333333333333333,0.6666666666666666,0.4,0.375,0.0
4095,Kwansei Gakuin University,https://www.kwansei.ac.jp,M4,Asia (East & Southeast),Japan,0,1,0,200,en,True,2026-08-11T11:01:32+00:00,10.827,1,1,3,0,1,0,0,0,1,1,1,1,7,1,1,2026-05-20,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,12.63,1,1,0,0,0,1,50,1,0,1,1,0,1,7.4,1,0,0,83.0,3,0,-0.18357453842905394,0.475,0,0.0,0,5,0.6,0,0,0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6,0.625,0.25
4096,Seoul National University,https://www.snu.ac.kr,M4,Asia (East & Southeast),South Korea,0,1,1,200,en,True,2026-08-11T11:02:11+00:00,19.229,1,1,20,1,0,0,0,0,0,0,1,1,7,1,1,2027-01-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,15.43,1,1,0,0,0,0,75,1,0,0,0,1,1,52.9,1,0,0,0.0,3,3,1.5066453663213222,0.93,0,0.0,0,9,0.45,0,0,0,0.8,1.0,0.3333333333333333,0.6666666666666666,0.6,0.75,0.0
4097,KAIST,https://www.kaist.ac.kr,M4,Asia (East & Southeast),South Korea,0,1,0,200,en,True,2026-08-11T11:02:42+00:00,18.827,0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,9.0,1,0,0,0,0,0,55,1,0,0,1,1,1,100.0,1,0,0,3650.0,1,1,1.425775525603678,0.92,0,0.0,0,6,0.0,1,0,0,0.8666666666666667,0.4,0.3333333333333333,1.0,0.2,0.375,0.0
4099,Korea University,https://www.korea.ac.kr,M4,Asia (East & Southeast),South Korea,0,1,0,200,ko,True,2026-08-11T11:03:46+00:00,23.488,1,1,9,0,0,0,1,1,0,0,1,1,10,0,1,2026-08-06,0,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,14.94,1,1,1,0,0,0,75,1,0,0,0,0,1,100.0,1,0,0,5.0,3,1,2.363423106660748,0.975,0,0.0,0,9,1.0,0,0,0,0.2,1.0,0.3333333333333333,0.3333333333333333,0.4,0.375,0.25
4101,Sungkyunkwan University,https://www.skku.edu,M4,Asia (East & Southeast),South Korea,0,1,0,200,en,True,2026-08-11T12:25:19+00:00,18.262,1,0,0,1,0,0,1,1,0,0,1,1,10,1,0,,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,12.63,1,0,0,0,0,1,75,1,0,1,1,1,1,88.7,1,0,0,3650.0,1,1,1.312115177331366,0.915,0,0.0,0,9,0.0,1,0,0,0.8,0.4,0.3333333333333333,1.0,0.4,0.625,0.25
4102,Hanyang University,https://www.hanyang.ac.kr,M4,Asia (East & Southeast),South Korea,0,1,0,200,en-us,True,2026-08-11T11:05:38+00:00,13.668,1,1,1,1,1,0,0,1,0,0,1,1,10,1,0,,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,12.63,1,1,0,0,0,0,100,1,0,1,0,1,1,88.9,1,0,0,3650.0,1,0,0.3879459030605697,0.765,0,0.0,0,13,0.15,1,0,0,0.8,0.4,0.3333333333333333,0.6666666666666666,0.8,0.5,0.0
4103,Kyung Hee University,https://www.khu.ac.kr,M4,Asia (East & Southeast),South Korea,0,1,0,200,ko,True,2026-08-11T11:05:59+00:00,11.312,1,1,3,1,0,0,0,1,0,0,1,1,5,1,1,2026-06-19,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,7.46,0,1,0,0,0,0,75,1,0,0,0,1,1,75.5,1,0,0,53.0,3,0,-0.0860076907970697,0.545,0,0.0,0,9,0.6,0,0,0,0.7333333333333333,0.8,0.3333333333333333,0.6666666666666666,0.6,0.25,0.0
