uni_id,member,region,country,name,url,final_url,http_status,page_lang,native_lang,switched_to_english,fetched_at,load_time_s,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a18_recent_notice_date,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a73_accessible_design,a74_a11y_toggle,a75_bookmark,notice_date_future,a18_missing,country_is_bucket,country_rank_eligible
3206,M3,Eastern & Southern Europe,Baltics,University of Latvia,https://www.lu.lv,https://www.lu.lv/en/,200,en,lv,True,2026-08-11T11:35:39+00:00,17.751,1,1,5,0,1,0,1,1,0,0,1,1,10,0,1,2026-08-04,1,1,1,1,7,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,17.22,1,1,0,1,1,0,50,1,0,1,0,0,1,96.7,1,0,0,0,0,1,0
3208,M3,Eastern & Southern Europe,Baltics,Riga Stradins University,https://www.rsu.lv,https://www.rsu.lv/en,200,en,lv,True,2026-08-11T11:36:02+00:00,7.565,1,1,9,1,1,0,0,1,1,1,1,1,10,0,1,2026-08-31,1,1,1,1,15,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,21.0,1,0,1,0,0,0,75,1,0,1,1,1,1,20.0,1,1,0,1,0,1,0
3209,M3,Eastern & Southern Europe,Baltics,Estonian University of Life Sciences,https://www.emu.ee,https://www.emu.ee/en,200,en,et,True,2026-08-11T11:36:18+00:00,10.298,1,1,4,1,1,0,0,0,0,0,1,1,4,0,1,2026-07-31,1,1,1,1,20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,15.43,1,1,0,0,0,0,75,1,0,1,0,1,1,82.4,1,1,0,0,0,1,0
3210,M3,Eastern & Southern Europe,Baltics,Lithuanian University of Health Sciences,https://www.lsmuni.lt,https://lsmu.lt/en/,200,en-us,lt-lt,True,2026-08-11T11:36:41+00:00,13.754,1,1,5,1,1,0,0,0,1,1,0,0,0,0,1,2026-10-21,1,0,1,1,4,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,1,1,1,77.8,1,1,0,1,0,1,0
3300,M3,Eastern & Southern Europe,Italy,University of Salento,https://www.unisalento.it,https://www.unisalento.it/,200,it-it,it-it,False,2026-08-11T11:29:06+00:00,6.701,1,1,1,1,0,0,0,0,1,1,0,1,6,0,0,,1,1,1,0,16,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,21.0,1,1,0,0,0,0,75,1,0,1,1,1,0,71.7,1,0,0,0,1,0,1
3301,M3,Eastern & Southern Europe,Italy,University of L'Aquila,https://www.univaq.it,https://www.univaq.it/en/index.php?&lang_s=en,200,it,it,True,2026-08-11T11:29:45+00:00,13.793,1,0,0,1,0,0,0,1,1,0,1,1,8,1,0,,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,19.65,1,0,0,0,0,0,75,1,0,1,0,0,0,100.0,1,1,0,0,1,0,1
3302,M3,Eastern & Southern Europe,Italy,University of Basilicata,https://www.unibas.it,https://portale.unibas.it/site/en/home.html,200,en,it,True,2026-08-11T11:30:03+00:00,7.993,1,1,5,1,1,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,21.0,1,1,0,0,0,0,75,1,2,0,1,1,0,100.0,1,0,0,0,1,0,1
3303,M3,Eastern & Southern Europe,Italy,Polytechnic University of Bari,https://www.poliba.it,https://www.poliba.it/en/,200,en,en,False,2026-08-11T11:30:20+00:00,14.392,1,1,3,1,1,0,0,0,1,0,1,1,10,0,1,2026-08-03,1,0,1,1,6,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,13.97,1,1,1,1,0,0,75,1,0,1,0,1,0,38.9,1,1,0,0,0,0,1
3304,M3,Eastern & Southern Europe,Spain,University of Burgos,https://www.ubu.es,https://www.ubu.es/english-version,200,es,es,True,2026-08-11T11:30:34+00:00,7.417,1,1,8,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,14.07,1,1,0,0,0,0,75,1,0,1,0,1,0,100.0,1,0,0,0,1,0,1
3305,M3,Eastern & Southern Europe,Spain,University of Jaen,https://www.ujaen.es,https://www.ujaen.es/en,200,en,es,True,2026-08-11T11:30:53+00:00,14.622,1,1,5,1,1,0,0,0,0,0,0,1,9,0,1,2026-06-26,1,1,1,1,20,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,9.56,1,1,0,0,0,0,100,1,0,0,0,1,0,100.0,1,0,0,0,0,0,1
3306,M3,Eastern & Southern Europe,Spain,Pablo de Olavide University,https://www.upo.es,https://www.upo.es/portal/impe/web/portada/index.html,200,es,es,False,2026-08-11T11:31:07+00:00,11.761,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,12.63,1,0,1,0,0,0,75,1,1,1,1,0,0,95.5,1,0,0,0,1,0,1
3307,M3,Eastern & Southern Europe,Spain,Miguel Hernandez University,https://www.umh.es,https://www.umh.es/?lang=EN,200,en,es,True,2026-08-11T11:31:19+00:00,6.882,1,1,3,1,1,0,0,1,1,1,1,1,8,1,1,2026-12-23,1,1,1,1,20,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,16.48,1,1,0,0,0,0,100,1,0,1,1,1,1,64.7,1,1,0,1,0,0,1
3308,M3,Eastern & Southern Europe,Spain,Public University of Navarre,https://www.unavarra.es,https://www.unavarra.es/home,200,en,es,True,2026-08-11T11:31:33+00:00,10.521,1,1,5,1,1,0,0,1,0,0,0,1,10,1,0,,1,0,1,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,18.58,1,0,0,0,0,0,75,1,0,0,1,1,0,64.8,1,0,0,0,1,0,1
3309,M3,Eastern & Southern Europe,Poland,University of Opole,https://www.uni.opole.pl,https://uni.opole.pl/en/,200,en-us,pl-pl,True,2026-08-11T11:31:58+00:00,14.434,1,1,8,0,1,0,0,0,0,0,1,1,10,1,1,2026-07-29,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,12.63,1,1,0,0,0,0,90,1,0,0,0,1,0,71.1,1,1,0,0,0,0,1
3310,M3,Eastern & Southern Europe,Poland,University of Zielona Gora,https://www.uz.zgora.pl,https://uz.zgora.pl/en/,200,en,pl,True,2026-08-11T11:32:17+00:00,9.539,1,1,20,0,0,0,0,0,0,0,1,1,6,0,0,,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,21.0,1,1,0,0,0,0,75,1,0,1,0,1,0,60.6,1,1,0,0,1,0,1
3311,M3,Eastern & Southern Europe,Poland,West Pomeranian University of Technology,https://www.zut.edu.pl,https://www.zut.edu.pl/EN/university.html,200,en-us,pl-pl,True,2026-08-11T11:32:38+00:00,11.291,1,1,5,1,0,1,0,1,1,1,1,0,0,1,1,2026-07-24,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,7.46,1,0,0,0,0,0,75,1,0,1,0,1,0,100.0,1,1,0,0,0,0,1
3312,M3,Eastern & Southern Europe,Greece,University of West Attica,https://www.uniwa.gr,https://www.uniwa.gr/en/homepage/,200,en-gb,el,True,2026-08-11T11:32:55+00:00,8.945,1,1,5,1,1,1,0,0,1,1,1,1,4,0,0,,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,19.43,1,1,1,0,1,1,90,1,0,1,1,1,0,68.4,1,0,0,0,1,0,0
3313,M3,Eastern & Southern Europe,Greece,Hellenic Mediterranean University,https://www.hmu.gr,https://hmu.gr/en/home/,200,en-gb,el,True,2026-08-11T11:33:27+00:00,18.362,1,0,0,1,1,0,0,0,0,0,0,1,8,1,1,2026-07-16,1,1,1,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,5.74,1,1,0,0,1,0,90,1,0,1,1,1,0,51.9,1,1,0,0,0,0,0
3314,M3,Eastern & Southern Europe,Balkans,University of Zagreb Faculty,https://www.pmf.unizg.hr,https://www.pmf.unizg.hr/en,200,en,hr,True,2026-08-11T11:33:46+00:00,8.791,1,1,6,1,0,0,0,0,0,0,0,1,4,0,0,,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,14.99,1,0,0,0,0,0,75,1,0,1,0,1,0,28.6,1,1,0,0,1,1,0
3315,M3,Eastern & Southern Europe,Balkans,University of Banja Luka,https://www.unibl.org,https://www.unibl.org/en,200,en,sr,True,2026-08-11T11:34:09+00:00,12.038,1,1,5,1,1,0,0,0,1,1,1,1,4,0,1,2026-07-28,1,0,1,1,15,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,15.43,1,1,0,0,0,0,75,1,0,1,0,0,0,91.7,1,0,0,0,0,1,0
3316,M3,Eastern & Southern Europe,Balkans,Sts. Cyril and Methodius University Skopje,https://www.ukim.edu.mk,https://ukim.edu.mk/en/,200,en-gb,mk-mk,True,2026-08-11T11:34:43+00:00,16.309,1,1,10,1,1,0,0,1,1,1,1,1,8,1,1,2026-06-02,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,15.43,1,0,0,0,0,0,90,1,0,0,0,1,1,80.0,1,0,0,0,0,1,0
3400,M3,Eastern & Southern Europe,Bulgaria & Slovakia,Sofia Medical University,https://www.mu-sofia.bg,https://mu-sofia.bg/en/,200,en-us,bg-bg,True,2026-08-11T13:19:57+00:00,12.128,1,1,6,1,1,0,0,1,1,1,1,1,8,1,1,2026-07-22,1,0,1,1,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,11.9,1,1,0,0,1,0,90,1,0,1,1,1,1,54.2,1,0,0,0,0,1,0
3402,M3,Eastern & Southern Europe,Bulgaria & Slovakia,University of National and World Economy,https://www.unwe.bg,https://www.unwe.bg/en/,200,en,bg,True,2026-08-11T13:20:54+00:00,11.873,1,1,20,1,1,0,0,0,1,1,1,1,7,0,1,2026-07-08,1,0,1,1,15,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,12.63,1,1,0,0,0,0,100,1,4,1,1,1,1,67.6,1,1,0,0,0,1,0
3403,M3,Eastern & Southern Europe,Bulgaria & Slovakia,Slovak University of Agriculture in Nitra,https://www.uniag.sk,https://www.uniag.sk/en/main-page,200,en,sk,True,2026-08-11T13:21:12+00:00,9.019,1,1,8,1,0,0,0,1,1,1,1,1,9,1,1,2026-07-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,21.0,1,1,0,0,0,0,75,1,1,1,0,0,0,54.2,1,0,0,0,0,1,0
4001,M4,Asia (East & Southeast),China,Tsinghua University,https://www.tsinghua.edu.cn,https://www.tsinghua.edu.cn/en/,200,,,True,2026-08-11T10:23:37+00:00,12.446,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,21.0,1,0,0,0,0,1,75,1,0,1,0,0,0,0.0,0,0,0,0,1,0,1
4002,M4,Asia (East & Southeast),China,Peking University,https://www.pku.edu.cn,https://english.pku.edu.cn/,200,,,True,2026-08-11T10:23:59+00:00,11.726,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,2026-07-27,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,12.63,1,0,0,0,0,0,75,1,0,1,1,1,0,0.0,0,0,0,0,0,0,1
4003,M4,Asia (East & Southeast),China,Fudan University,https://www.fudan.edu.cn,https://www.fudan.edu.cn/en/,200,,,True,2026-08-11T10:24:22+00:00,11.8,1,0,0,0,0,0,0,0,0,0,1,1,7,0,0,,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,12.63,1,0,0,0,0,0,75,1,2,1,1,1,0,0.0,0,0,0,0,1,0,1
4004,M4,Asia (East & Southeast),China,Shanghai Jiao Tong University,https://www.sjtu.edu.cn,https://en.sjtu.edu.cn/,200,en,zh-ha,True,2026-08-11T10:24:58+00:00,22.464,1,0,0,1,1,0,0,1,0,0,1,1,10,1,1,2026-08-05,1,0,1,1,2,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,17.4,1,1,0,0,0,0,75,1,0,1,0,1,1,0.0,1,1,0,0,0,0,1
4005,M4,Asia (East & Southeast),China,Zhejiang University,https://www.zju.edu.cn,https://www.zju.edu.cn/english/,200,en,zh-cn,True,2026-08-11T10:25:23+00:00,10.012,1,0,0,0,0,0,0,0,0,0,1,1,10,0,1,2026-07-24,1,1,1,1,3,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,10.16,1,1,0,0,0,0,75,1,0,1,0,0,0,20.0,1,0,0,0,0,0,1
4006,M4,Asia (East & Southeast),China,University of Science and Technology of China,https://www.ustc.edu.cn,https://www.ustc.edu.cn/,200,,,False,2026-08-11T10:25:39+00:00,14.406,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.8,0,1,0,0,0,0,75,1,0,1,0,1,0,0.0,0,0,0,0,1,0,1
4007,M4,Asia (East & Southeast),China,Nanjing University,https://www.nju.edu.cn,https://www.nju.edu.cn/en/,200,en,zh-cn,False,2026-08-11T10:26:47+00:00,13.196,1,1,9,1,0,0,0,1,0,0,1,1,10,0,1,2026-08-09,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,12.63,1,0,0,0,0,0,75,1,0,1,0,1,0,0.0,0,0,0,0,0,0,1
4008,M4,Asia (East & Southeast),China,Wuhan University,https://www.whu.edu.cn,https://en.whu.edu.cn/,200,en,zh-cn,True,2026-08-11T10:27:14+00:00,14.507,1,0,0,1,0,0,0,0,0,0,0,1,4,1,1,2026-08-07,1,0,1,1,6,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,15.43,1,1,0,0,0,0,75,1,0,1,0,0,0,5.1,1,0,0,0,0,0,1
4009,M4,Asia (East & Southeast),China,Sun Yat-sen University,https://www.sysu.edu.cn,https://www.sysu.edu.cn/sysuen/,200,zh-cn,,True,2026-08-11T10:27:41+00:00,15.228,1,0,0,1,0,0,0,1,0,0,1,1,10,0,1,2026-08-07,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,12.63,1,1,0,0,0,0,75,1,1,1,0,1,0,0.0,1,0,0,0,0,0,1
4010,M4,Asia (East & Southeast),China,Huazhong University of Science and Technology,https://www.hust.edu.cn,http://english.hust.edu.cn/,200,en,zh-cn,True,2026-08-11T10:28:06+00:00,11.241,1,0,0,1,0,0,0,0,1,1,1,1,3,1,1,2026-07-23,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,12.63,1,0,0,0,0,0,75,0,2,1,0,0,0,1.2,0,0,0,0,0,0,1
4011,M4,Asia (East & Southeast),China,Harbin Institute of Technology,https://www.hit.edu.cn,https://www.hit.edu.cn/,200,zh-cn,zh-cn,False,2026-08-11T10:28:29+00:00,20.261,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.01,1,0,0,0,0,0,75,1,0,0,1,1,0,67.7,1,0,0,0,1,0,1
4012,M4,Asia (East & Southeast),China,Xi'an Jiaotong University,https://www.xjtu.edu.cn,https://www.xjtu.edu.cn/,200,,,False,2026-08-11T10:28:39+00:00,6.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2026-07-22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,1
4013,M4,Asia (East & Southeast),China,Tongji University,https://www.tongji.edu.cn,https://en.tongji.edu.cn/p/#/,200,,,True,2026-08-11T10:29:05+00:00,8.989,1,0,0,0,0,0,0,0,0,0,1,1,10,0,1,2026-08-07,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,21.0,1,0,0,0,0,0,90,1,0,0,0,1,0,0.0,0,1,0,0,0,0,1
4014,M4,Asia (East & Southeast),China,Beijing Normal University,https://www.bnu.edu.cn,https://www.bnu.edu.cn/,200,,,False,2026-08-11T10:29:22+00:00,13.514,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.82,1,1,0,0,0,0,75,1,1,0,0,1,0,0.0,0,0,0,0,1,0,1
4015,M4,Asia (East & Southeast),China,Nankai University,https://www.nankai.edu.cn,https://en.nankai.edu.cn/,200,,,True,2026-08-11T10:29:46+00:00,11.032,1,0,0,1,1,0,0,0,0,0,1,1,10,0,1,2026-07-07,1,0,1,1,3,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,21.0,1,0,0,0,0,0,75,1,2,1,0,0,0,0.0,0,0,0,0,0,0,1
4016,M4,Asia (East & Southeast),China,Tianjin University,https://www.tju.edu.cn,http://en.tju.edu.cn/,200,en,zh-cn,True,2026-08-11T10:30:12+00:00,11.777,1,0,0,1,1,0,0,0,1,1,1,1,10,1,1,2026-08-10,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21.0,1,0,0,0,0,0,75,0,2,1,1,0,0,0.6,1,0,0,0,0,0,1
4018,M4,Asia (East & Southeast),China,Shandong University,https://www.sdu.edu.cn,https://www.en.sdu.edu.cn/index.htm,200,,zh-cn,True,2026-08-11T10:30:48+00:00,12.239,1,0,0,1,0,0,0,0,0,0,1,1,8,0,1,2026-08-04,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,21.0,1,0,0,0,0,0,75,1,0,1,0,0,0,0.0,0,0,0,0,0,0,1
4019,M4,Asia (East & Southeast),China,Central South University,https://www.csu.edu.cn,https://en.csu.edu.cn/,200,,zh-cn,True,2026-08-11T10:31:13+00:00,11.536,1,0,0,1,0,0,0,0,0,0,1,1,3,1,1,2025-10-24,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,21.0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.4,0,0,0,0,0,0,1
4020,M4,Asia (East & Southeast),China,Xiamen University,https://www.xmu.edu.cn,https://en.xmu.edu.cn/,200,,zh,True,2026-08-11T10:31:39+00:00,14.886,1,0,0,1,0,0,0,0,0,0,1,1,4,0,1,2026-08-07,1,0,1,1,2,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,21.0,1,0,0,0,0,0,75,1,0,1,0,0,0,0.0,0,0,0,0,0,0,1
4021,M4,Asia (East & Southeast),China,Southeast University,https://www.seu.edu.cn,https://www.seu.edu.cn/english/main.htm,200,,,True,2026-08-11T10:32:06+00:00,11.007,1,0,0,1,0,0,0,0,0,0,1,1,6,0,1,2026-08-07,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,15.72,1,0,0,0,1,0,75,1,0,1,1,1,0,0.0,0,0,0,0,0,0,1
4023,M4,Asia (East & Southeast),China,South China University of Technology,https://www.scut.edu.cn,https://www.scut.edu.cn/en/,200,,,True,2026-08-11T10:33:46+00:00,9.051,1,1,2,0,0,0,0,1,0,0,1,0,1,0,1,2026-07-24,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,12.21,1,1,0,0,0,0,75,1,2,0,0,0,0,0.0,0,0,0,0,0,0,1
4024,M4,Asia (East & Southeast),China,Jilin University,https://www.jlu.edu.cn,https://en.jlu.edu.cn/,200,,,True,2026-08-11T10:34:06+00:00,11.009,1,0,0,0,0,0,0,1,0,0,1,1,10,0,1,2026-06-10,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,21.0,1,0,0,0,0,0,75,1,0,0,0,1,0,0.0,0,0,0,0,0,0,1
4025,M4,Asia (East & Southeast),China,Dalian University of Technology,https://www.dlut.edu.cn,https://en.dlut.edu.cn/,200,zh-en,zh-cn,True,2026-08-11T10:34:35+00:00,16.675,1,0,0,1,0,0,0,0,0,0,1,1,10,0,1,2026-06-22,1,1,1,1,4,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,12.63,1,0,0,0,0,0,75,1,0,1,1,0,0,0.0,1,0,0,0,0,0,1
4026,M4,Asia (East & Southeast),China,Renmin University of China,https://www.ruc.edu.cn,https://www.ruc.edu.cn/,200,en,en,False,2026-08-11T10:35:14+00:00,13.552,1,0,0,1,1,0,0,0,0,0,0,1,10,0,1,2026-08-11,1,0,0,1,5,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.63,1,1,0,0,0,0,75,1,0,0,0,1,0,0.0,1,0,0,0,0,0,1
4029,M4,Asia (East & Southeast),China,Northwestern Polytechnical University,https://www.nwpu.edu.cn,https://en.nwpu.edu.cn/,200,,,True,2026-08-11T10:36:36+00:00,18.259,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,20.27,1,0,0,0,0,0,55,1,0,1,1,1,0,25.0,0,0,0,0,1,0,1
4030,M4,Asia (East & Southeast),China,East China Normal University,https://www.ecnu.edu.cn,https://english.ecnu.edu.cn/,200,en,,True,2026-08-11T10:37:04+00:00,12.068,1,0,0,1,0,0,0,0,0,0,1,1,4,0,0,,1,0,1,0,5,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12.63,1,0,0,0,0,0,75,1,0,1,0,1,0,0.0,1,0,0,0,1,0,1
4031,M4,Asia (East & Southeast),China,Hunan University,https://www.hnu.edu.cn,http://www-en.hnu.edu.cn/,200,,,True,2026-08-11T10:37:34+00:00,21.774,1,0,0,1,0,0,0,0,1,1,1,1,10,0,1,2026-08-11,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,21.0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2,0,0,0,0,0,0,1
4032,M4,Asia (East & Southeast),China,Beijing Institute of Technology,https://www.bit.edu.cn,http://english.bit.edu.cn/,200,en,,True,2026-08-11T10:37:56+00:00,13.76,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2026-08-06,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,21.0,1,0,0,0,0,0,75,0,0,1,0,0,0,50.8,1,0,0,0,0,0,1
4033,M4,Asia (East & Southeast),China,China Agricultural University,https://www.cau.edu.cn,https://www.cau.edu.cn/,200,,,False,2026-08-11T10:38:11+00:00,12.188,1,1,11,0,0,0,0,0,0,0,0,1,10,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.82,1,0,0,0,0,0,75,1,0,0,0,1,1,0.0,0,0,0,0,1,0,1
4034,M4,Asia (East & Southeast),China,University of Electronic Science and Technology of China,https://www.uestc.edu.cn,https://www.uestc.edu.cn/,200,en,en,False,2026-08-11T10:38:48+00:00,20.895,0,1,8,1,1,0,0,0,0,0,0,1,10,0,0,,1,0,0,1,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.77,1,0,0,0,0,0,75,1,0,1,0,1,0,55.8,1,0,0,0,1,0,1
4038,M4,Asia (East & Southeast),China,Ocean University of China,https://www.ouc.edu.cn,http://eweb.ouc.edu.cn/,200,,,True,2026-08-11T10:42:07+00:00,12.474,1,0,0,0,0,0,0,1,0,0,1,1,10,1,1,2026-05-21,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,21.0,1,0,0,0,0,0,75,0,2,1,1,1,0,0.0,0,0,0,0,0,0,1
4039,M4,Asia (East & Southeast),China,Beijing Jiaotong University,https://www.bjtu.edu.cn,http://en.bjtu.edu.cn/,200,,,True,2026-08-11T10:42:28+00:00,10.597,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,12.82,1,0,0,0,0,0,75,0,1,0,0,1,0,0.0,0,0,0,0,1,0,1
