uni_id,name,url,country,region,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a53_contrast_ratio_was_missing,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a72_alt_text_pct_was_missing,a73_accessible_design,a74_a11y_toggle,a75_bookmark,broken_links_log,load_time_z_region,notice_recency_days,notice_recency_days_was_missing,website_score,grade
1170,McGill University,https://www.mcgill.ca,Canada,North America,0,1,7,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21.0,0,1,0,0,0,0,0,75,1,0,1,0,1,1,100.0,0,1,1,0,0.0,-1.7816435340577692,3650.0,1,72.08,B
4312,Universiti Malaysia Sabah,https://www.ums.edu.my,Malaysia,Asia (East & Southeast),1,1,7,1,1,1,1,1,0,0,1,1,10,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,15.5,0,1,1,1,0,0,0,75,1,0,0,1,1,0,62.2,0,1,1,0,0.0,1.0236855209839466,3650.0,1,72.08,B
3140,Mendel University in Brno,https://www.mendelu.cz,Czechia,Eastern & Southern Europe,1,1,14,1,1,0,0,0,0,0,1,1,4,1,0,1,1,1,1,17,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,17.04,0,1,0,0,0,0,0,75,1,0,1,0,1,0,66.7,0,1,1,0,0.0,-0.6904670822679437,3650.0,1,72.02,B
3311,West Pomeranian University of Technology,https://www.zut.edu.pl,Poland,Eastern & Southern Europe,1,1,5,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,7.46,0,1,0,0,0,0,0,75,1,0,1,0,1,0,100.0,0,1,1,0,0.0,-0.12153090482792436,18.0,0,71.91,B
5110,Jagannath University,https://www.jnu.ac.bd,Bangladesh,South & Central Asia + Oceania,1,1,10,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,21.0,0,1,1,0,0,0,1,75,1,1,1,1,1,1,36.5,0,1,0,0,0.6931471805599453,-1.1592931547389789,0.0,0,71.9,B
1091,Southern Methodist University,https://www.smu.edu,United States,North America,0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5.74,0,1,0,1,0,0,0,75,1,0,1,1,0,1,21.1,0,1,0,0,0.0,0.5151781917946949,0.0,0,71.89,B
4201,Polytechnic University of the Philippines,https://www.pup.edu.ph,Philippines,Asia (East & Southeast),1,1,5,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,2.53,0,1,1,0,0,0,0,75,1,1,1,1,1,0,100.0,0,1,0,0,0.6931471805599453,-0.10164495336613627,0.0,0,71.85,B
5045,IIIT Hyderabad,https://www.iiit.ac.in,India,South & Central Asia + Oceania,1,1,6,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,9,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,10.17,0,1,0,0,0,1,0,90,1,1,0,1,1,1,0.0,0,1,0,0,0.6931471805599453,-0.15621634254975106,0.0,0,71.82,B
5012,Indian Institute of Technology ISM Dhanbad,https://www.iitism.ac.in,India,South & Central Asia + Oceania,1,1,12,1,1,0,1,1,0,0,0,1,3,1,1,1,0,1,1,12,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,14.74,0,1,1,1,0,0,0,75,1,0,0,0,1,1,1.7,0,1,1,0,0.0,0.27362716468793297,50.0,0,71.81,B
6531,Copperbelt University,https://www.cbu.ac.zm,Sub-Saharan Africa,Latin America & Africa,1,1,20,1,0,0,0,1,1,0,0,1,3,1,0,1,1,1,0,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1.0,0,1,1,0,0,0,0,75,1,0,0,1,1,1,45.5,0,1,0,0,0.0,-0.826864417211704,3650.0,1,71.78,B
3043,Autonomous University of Barcelona,https://www.uab.cat,Spain,Eastern & Southern Europe,1,1,5,1,0,0,1,1,0,0,1,1,8,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,18.73,0,1,0,0,0,1,0,75,1,0,1,1,1,0,100.0,0,1,1,0,0.0,-0.017273708584193036,3650.0,1,71.78,B
1145,Wesleyan University,https://www.wesleyan.edu,United States,North America,1,1,5,1,0,0,0,0,0,0,0,1,5,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,21.0,0,1,1,0,0,0,0,90,1,1,1,1,1,0,63.2,0,1,1,0,0.6931471805599453,-0.46346218278156925,3650.0,1,71.74,B
1177,University of Ottawa,https://www.uottawa.ca,Canada,North America,1,1,4,0,1,0,0,0,0,0,1,1,3,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,13.79,0,1,1,0,0,0,0,100,1,0,1,1,1,1,88.9,0,1,1,0,0.0,0.08262080353998698,0.0,0,71.71,B
4200,Silliman University,https://su.edu.ph,Philippines,Asia (East & Southeast),1,1,7,1,0,0,0,1,1,2,1,1,2,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,5.74,0,1,1,1,0,1,0,90,1,3,1,0,1,1,96.7,0,1,0,0,1.3862943611198906,-0.36953300316238474,5.0,0,71.7,B
2142,University of Agder,https://www.uia.no,Norway,Western & Northern Europe,0,1,1,1,1,1,0,0,0,0,0,1,2,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,12.63,0,1,0,0,0,0,0,75,1,0,1,1,1,0,87.5,0,1,1,0,0.0,-0.4831782474036019,0.0,0,71.68,B
1080,University of Oklahoma,https://www.ou.edu,United States,North America,1,1,7,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,12.98,0,1,0,0,0,0,0,75,1,0,1,1,0,1,100.0,0,1,1,0,0.0,0.5640687778234835,4.0,0,71.65,B
3163,Kharkiv Polytechnic Institute,https://www.kpi.kharkov.ua,Ukraine,Eastern & Southern Europe,1,1,3,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,6,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,13.99,0,1,1,0,0,0,0,90,1,0,1,0,1,1,32.0,0,1,0,0,0.0,-1.134903686873954,4.0,0,71.62,B
4167,Bandung Institute of Technology,https://www.itb.ac.id,Indonesia,Asia (East & Southeast),1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,8.86,0,1,1,0,0,0,0,75,1,0,0,0,1,1,100.0,0,1,1,0,0.0,-1.3465718903967914,4.0,0,71.62,B
4139,Chinese University of Hong Kong,https://www.cuhk.edu.hk,Hong Kong,Asia (East & Southeast),1,1,20,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,6.29,0,1,1,0,0,0,0,75,1,15,0,1,1,1,89.4,0,1,1,0,2.772588722239781,-0.6424376831046301,0.0,0,71.59,B
6145,Jomo Kenyatta University of Agriculture and Technology,https://www.jkuat.ac.ke,Sub-Saharan Africa,Latin America & Africa,1,1,7,1,0,0,0,0,1,1,1,1,2,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21.0,0,1,1,0,0,0,0,75,1,0,1,0,0,0,90.0,0,1,0,0,0.0,-0.12339066691293618,3650.0,1,71.55,B
1005,Princeton University,https://www.princeton.edu,United States,North America,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,8.86,0,1,0,0,0,0,0,90,1,0,1,1,1,1,87.5,0,1,1,0,0.0,-1.70665034701361,5.0,0,71.52,B
2172,University of Eastern Finland,https://www.uef.fi,Finland,Western & Northern Europe,1,1,11,1,1,0,0,0,0,0,0,1,10,0,1,1,0,1,0,20,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,21.0,0,1,1,0,0,1,0,100,1,0,1,1,1,1,52.7,0,1,0,0,0.0,0.035026583484340595,0.0,0,71.51,B
3019,University of Perugia,https://www.unipg.it,Italy,Eastern & Southern Europe,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,15.43,0,1,1,0,0,0,0,100,1,0,1,0,1,0,100.0,0,1,0,0,0.0,-0.26788507893639285,3650.0,1,71.5,B
1142,Colby College,https://www.colby.edu,United States,North America,0,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,21.0,0,1,0,0,0,1,0,90,1,3,1,1,1,1,100.0,0,1,0,0,1.3862943611198906,-0.8172974409899222,3650.0,1,71.49,B
2183,TU Wien,https://www.tuwien.at,Switzerland/Austria,Western & Northern Europe,1,1,3,1,1,0,0,0,0,1,1,1,10,1,1,1,0,1,1,12,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,19.43,0,1,0,0,0,1,1,100,1,0,1,1,1,0,93.3,0,1,1,0,0.0,-0.47760093757186445,1.0,0,71.49,B
3046,Polytechnic University of Catalonia,https://www.upc.edu,Spain,Eastern & Southern Europe,1,1,2,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,18.76,0,1,1,0,0,0,0,90,1,0,1,0,1,0,59.0,0,1,1,0,0.0,-0.08767418646011464,3650.0,1,71.48,B
1032,University of Florida,https://www.ufl.edu,United States,North America,1,1,2,0,0,0,0,1,0,0,0,1,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,90,1,0,1,1,1,1,72.2,0,1,1,0,0.0,-0.959204438573483,3650.0,1,71.43,B
3137,Czech University of Life Sciences Prague,https://www.czu.cz,Czechia,Eastern & Southern Europe,1,1,6,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,5,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,0,1,0,11.1,0,1,0,0,0.0,-0.6297399524971105,13.0,0,71.26,B
3150,Carol Davila University of Medicine and Pharmacy,https://www.umfcd.ro,Romania,Eastern & Southern Europe,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,14.59,0,1,1,0,0,0,0,75,1,0,1,0,1,1,13.3,0,1,0,0,0.0,-1.4546615825699345,7.0,0,71.2,B
2080,Universite Paris Cite,https://u-paris.fr,France,Western & Northern Europe,1,1,5,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,10.05,0,1,1,0,0,0,0,75,1,1,1,0,1,0,55.6,0,1,1,0,0.6931471805599453,-0.21983222665287397,0.0,0,71.19,B
2033,University of Strathclyde,https://www.strath.ac.uk,United Kingdom,Western & Northern Europe,1,1,3,1,0,0,0,0,0,0,1,1,7,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,21.0,0,1,1,1,0,1,1,75,1,0,1,1,1,1,84.2,0,1,1,0,0.0,-0.9722840704737842,3650.0,1,71.19,B
2053,University of Hamburg,https://www.uni-hamburg.de,Germany,Western & Northern Europe,1,1,4,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,8.32,0,1,1,0,0,1,0,100,1,0,1,1,0,1,100.0,0,1,1,0,0.0,1.2409379657986774,0.0,0,71.16,B
5144,Charles Sturt University,https://www.csu.edu.au,Australia,South & Central Asia + Oceania,1,1,4,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,6.19,0,1,1,0,0,0,0,75,1,2,1,0,1,1,41.7,0,1,1,0,1.0986122886681098,0.12404553480006576,5.0,0,71.14,B
4089,Toyohashi University of Technology,https://www.tut.ac.jp,Japan,Asia (East & Southeast),1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,12.63,0,1,1,0,0,0,0,75,1,0,1,1,0,0,57.9,0,1,0,0,0.0,-1.3012215538769771,112.0,0,71.14,B
4064,Keio University,https://www.keio.ac.jp,Japan,Asia (East & Southeast),1,1,0,0,0,0,0,1,0,0,1,1,10,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,17.1,0,1,1,0,0,0,0,75,1,0,1,1,1,0,21.5,0,1,1,0,0.0,-0.05187998231784458,4.0,0,71.12,B
5112,University of Sydney,https://www.sydney.edu.au,Australia,South & Central Asia + Oceania,1,1,6,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,18.42,0,1,1,0,0,0,0,90,1,0,1,1,1,1,38.9,0,1,1,0,0.0,0.06098661239635693,3650.0,1,71.01,B
2189,University of Antwerp,https://www.uantwerpen.be,Belgium/Ireland/Iceland,Western & Northern Europe,1,1,3,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,12.07,0,0,0,0,0,0,0,90,1,0,1,1,1,0,11.1,0,1,0,0,0.0,0.759106894682935,14.0,0,70.86,B
6529,Hawassa University,https://www.hu.edu.et,Sub-Saharan Africa,Latin America & Africa,1,1,2,1,1,0,0,1,0,0,1,1,9,1,1,1,0,1,1,2,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,15.43,0,1,1,0,0,0,1,75,1,0,1,1,1,1,10.5,0,1,0,0,0.0,-0.7282715052380129,7.0,0,70.8,B
4123,Chungbuk National University,https://www.chungbuk.ac.kr,South Korea,Asia (East & Southeast),1,1,5,1,0,0,0,0,0,0,0,1,7,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,9.74,0,1,1,1,0,0,0,75,1,1,0,0,0,1,100.0,0,1,0,0,0.6931471805599453,1.996109108484036,3650.0,1,70.8,B
3402,University of National and World Economy,https://www.unwe.bg,Bulgaria & Slovakia,Eastern & Southern Europe,1,1,20,1,1,0,0,0,1,1,1,1,7,0,1,1,0,1,1,15,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,12.63,0,1,1,0,0,0,0,100,1,4,1,1,1,1,67.6,0,1,1,0,1.6094379124341003,-0.017273708584193036,34.0,0,70.79,B
3180,University of Belgrade,https://www.bg.ac.rs,Balkans,Eastern & Southern Europe,1,1,6,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,4,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,12.63,0,1,0,0,0,0,0,90,1,0,1,0,1,1,0.0,0,1,0,0,0.0,0.3850659181570802,133.0,0,70.76,B
5018,Banaras Hindu University,https://www.bhu.ac.in,India,South & Central Asia + Oceania,1,1,1,0,0,0,0,0,0,0,1,1,4,1,1,1,0,1,1,2,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,12.63,0,1,1,0,0,0,0,75,1,4,0,0,1,0,21.4,0,0,0,0,1.6094379124341003,-0.011848887124206058,14.0,0,70.75,B
1064,University of Delaware,https://www.udel.edu,United States,North America,1,1,4,1,0,0,0,1,0,0,1,1,4,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,10.89,0,1,1,0,0,0,0,90,1,0,1,1,1,0,94.4,0,1,1,0,0.0,0.10271566305181994,3650.0,1,70.74,B
6342,University of Mauritius,https://www.uom.ac.mu,Sub-Saharan Africa,Latin America & Africa,1,1,8,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,15.43,0,1,1,0,0,0,0,75,1,44,0,0,1,1,82.4,0,1,0,0,3.8066624897703196,0.3542870829908923,3650.0,1,70.68,B
1001,Harvard University,https://www.harvard.edu,United States,North America,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,15.13,0,1,0,0,0,0,0,90,1,0,1,1,1,1,76.2,0,1,1,0,0.0,-1.52621093840736,3650.0,1,70.65,B
6155,University of Zimbabwe,https://www.uz.ac.zw,Sub-Saharan Africa,Latin America & Africa,1,1,7,1,0,0,0,0,0,0,0,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,5.33,0,1,0,0,0,0,0,75,1,1,1,1,1,1,47.8,0,1,0,0,0.6931471805599453,-0.19112946703141784,3650.0,1,70.59,B
2023,University of Exeter,https://www.exeter.ac.uk,United Kingdom,Western & Northern Europe,1,1,7,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,12.63,0,1,1,0,0,1,0,75,1,0,1,1,1,1,100.0,0,1,1,0,0.0,-1.28800830529648,3650.0,1,70.52,B
5131,Flinders University,https://www.flinders.edu.au,Australia,South & Central Asia + Oceania,1,1,8,1,0,0,0,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,12.63,0,1,1,0,0,0,1,75,1,0,1,1,1,1,21.9,0,1,1,0,0.0,0.29236560416190327,6.0,0,70.49,B
4183,Kasetsart University,https://www.ku.ac.th,Thailand,Asia (East & Southeast),1,1,1,1,1,0,0,1,0,0,1,1,2,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,15.92,0,1,1,0,0,1,0,100,1,0,0,1,1,1,100.0,0,1,0,0,0.0,-1.5492437482950767,6.0,0,70.46,B
5069,University of the Punjab,https://www.pu.edu.pk,Pakistan,South & Central Asia + Oceania,1,1,6,0,0,0,0,1,0,0,1,1,7,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,21.0,0,1,1,1,0,0,0,75,1,0,1,0,1,1,17.1,0,1,1,0,0.0,0.5072873577807452,3650.0,1,70.45,B
2010,University of Warwick,https://warwick.ac.uk,United Kingdom,Western & Northern Europe,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,19.56,0,1,1,0,0,0,0,90,1,0,1,1,1,1,25.9,0,1,1,0,0.0,-1.2479971695470602,11.0,0,70.3,B
2056,TU Dresden,https://tu-dresden.de,Germany,Western & Northern Europe,1,1,2,1,1,1,0,0,0,0,1,1,10,0,1,1,1,1,1,6,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,21.0,0,1,1,0,0,0,0,100,1,0,1,1,1,0,100.0,0,1,1,0,0.0,2.7339595585815792,0.0,0,70.29,B
1169,University of British Columbia,https://www.ubc.ca,Canada,North America,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,15.91,0,0,0,0,0,0,0,100,1,1,1,1,1,1,100.0,0,1,1,0,0.6931471805599453,-0.3615377407215521,3650.0,1,70.27,B
2024,University of Bath,https://www.bath.ac.uk,United Kingdom,Western & Northern Europe,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,3,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,15.74,0,1,0,0,0,1,0,75,1,0,1,1,1,1,81.0,0,1,1,0,0.0,0.40094660679267247,0.0,0,70.23,B
1147,Mount Holyoke College,https://www.mtholyoke.edu,United States,North America,1,1,2,1,0,0,0,0,0,0,1,1,7,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,15.91,0,1,1,1,0,0,1,90,1,0,0,1,1,1,100.0,0,1,0,0,0.0,-1.1328074516757076,79.0,0,70.21,B
4175,Hasanuddin University,https://www.unhas.ac.id,Indonesia,Asia (East & Southeast),1,1,6,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,8.21,0,1,0,0,0,0,0,90,1,0,1,1,1,1,96.7,0,1,0,0,0.0,-1.3853002751238894,10.0,0,70.18,B
3170,Budapest University of Technology and Economics,https://www.bme.hu,Hungary,Eastern & Southern Europe,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,14.0,0,1,1,0,0,1,1,75,1,2,1,0,1,1,100.0,0,1,0,0,1.0986122886681098,0.25340090228226475,3650.0,1,70.15,B
4168,IPB University,https://www.ipb.ac.id,Indonesia,Asia (East & Southeast),1,1,5,1,1,0,0,1,0,0,1,1,9,1,1,1,1,1,1,20,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.49,0,1,1,0,0,0,0,90,1,0,1,1,1,1,100.0,0,1,1,0,0.0,-1.3848989447122098,0.0,0,70.14,B
2114,Amsterdam University of Applied Sciences,https://www.amsterdamuas.com,Netherlands,Western & Northern Europe,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,10.34,0,0,0,0,0,1,0,100,1,1,1,0,1,0,100.0,0,1,0,0,0.6931471805599453,-0.5641704858297004,3650.0,1,70.0,B
2083,Claude Bernard University Lyon 1,https://www.univ-lyon1.fr,France,Western & Northern Europe,1,1,4,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,14.79,0,0,1,0,0,0,0,75,1,0,1,0,1,0,52.6,0,1,1,1,0.0,-0.7028757564276897,3650.0,1,69.77,B
1053,University of Pittsburgh,https://www.pitt.edu,United States,North America,1,1,6,1,0,0,0,1,0,0,1,1,3,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,0,1,0,100.0,0,1,1,0,0.0,-1.3362420087954983,3650.0,1,69.73,B
6146,Strathmore University,https://www.strathmore.edu,Sub-Saharan Africa,Latin America & Africa,1,1,7,1,1,0,0,0,0,0,0,1,4,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,21.0,0,1,1,0,0,0,0,90,1,1,1,1,1,0,69.2,0,1,0,0,0.6931471805599453,1.9159258807534085,3650.0,1,69.51,B
3023,University of Modena and Reggio Emilia,https://www.unimore.it,Italy,Eastern & Southern Europe,1,1,8,1,1,0,0,0,1,1,1,1,3,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1.3,0,1,1,0,0,0,0,75,1,0,1,0,1,0,87.9,0,1,1,0,0.0,-1.0722060602668988,0.0,0,69.42,B
1055,University of Georgia,https://www.uga.edu,United States,North America,1,1,5,1,0,0,0,1,0,0,0,1,3,1,1,1,1,0,1,7,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,15.43,0,1,0,0,0,1,0,75,1,0,0,1,1,1,22.2,0,1,1,0,0.0,0.05030329752095734,1.0,0,69.41,B
2173,Abo Akademi University,https://www.abo.fi,Finland,Western & Northern Europe,1,1,2,1,1,0,0,0,0,0,0,1,10,0,1,1,1,0,1,4,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,16.31,0,1,1,0,0,1,0,90,1,0,1,1,1,1,28.2,0,1,1,0,0.0,0.37354504109761527,0.0,0,69.37,B
